item_id_8,consume_num_4,reward_type_6,reward_type_5,item_id_5,reward_type_4,equip_id,consume_num_2,reward_type_3,consume_num_3,consume_num_6,reward_type_10,item_id_1,item_id_2,reward_type_9,item_id_7,consume_num_10,consume_num_7,consume_num_1,crafted_cost,reward_type_8,item_id_9,item_id_6,consume_num_5,reward_type_2,reward_type_7,reward_type_1,item_id_10,consume_num_8,item_id_4,consume_num_9,item_id_3
0,0,0,0,0,0,131141,3,0,0,0,0,31114,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131151,3,0,0,0,0,31115,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131161,3,0,0,0,0,31116,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131171,3,0,0,0,0,31117,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131181,3,0,0,0,0,31118,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131191,3,0,0,0,0,31119,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131201,3,0,0,0,0,31120,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131211,3,0,0,0,0,31121,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131221,3,0,0,0,0,31122,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131231,3,0,0,0,0,31123,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131241,3,0,0,0,0,31124,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131251,3,0,0,0,0,31125,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131261,3,0,0,0,0,31126,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131271,3,0,0,0,0,31127,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131281,3,0,0,0,0,31128,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131291,3,0,0,0,0,31129,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131301,3,0,0,0,0,31130,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131311,3,0,0,0,0,31131,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131321,3,0,0,0,0,31132,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131331,3,0,0,0,0,31133,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131341,3,0,0,0,0,31134,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131351,3,0,0,0,0,31135,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131361,3,0,0,0,0,31136,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131371,3,0,0,0,0,31137,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131381,3,0,0,0,0,31138,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131391,3,0,0,0,0,31139,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131401,3,0,0,0,0,31140,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131411,3,0,0,0,0,31141,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131421,3,0,0,0,0,31142,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131431,3,0,0,0,0,31143,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131441,3,0,0,0,0,31144,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131451,3,0,0,0,0,31145,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131461,3,0,0,0,0,31146,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131471,3,0,0,0,0,31147,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131501,3,0,0,0,0,31150,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131551,3,0,0,0,0,31155,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131561,3,0,0,0,0,31156,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131571,3,0,0,0,0,31157,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131581,3,0,0,0,0,31158,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131591,3,0,0,0,0,31159,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131601,3,0,0,0,0,31160,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131621,3,0,0,0,0,31162,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131631,3,0,0,0,0,31163,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131641,3,0,0,0,0,31164,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131651,3,0,0,0,0,31165,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131661,3,0,0,0,0,31166,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131671,3,0,0,0,0,31167,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131681,3,0,0,0,0,31168,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131691,3,0,0,0,0,31169,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131701,3,0,0,0,0,31170,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131711,3,0,0,0,0,31171,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131721,3,0,0,0,0,31172,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131731,3,0,0,0,0,31173,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131741,3,0,0,0,0,31174,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131751,3,0,0,0,0,31175,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131761,3,0,0,0,0,31176,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131771,3,0,0,0,0,31177,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131781,3,0,0,0,0,31178,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131791,3,0,0,0,0,31179,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131801,3,0,0,0,0,31180,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131901,3,0,0,0,0,31190,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131911,3,0,0,0,0,31191,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131921,3,0,0,0,0,31192,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131931,3,0,0,0,0,31193,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,131991,3,0,0,0,0,31199,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132001,3,0,0,0,0,31200,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132071,3,0,0,0,0,31207,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132081,3,0,0,0,0,31208,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132091,3,0,0,0,0,31209,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132101,3,0,0,0,0,31210,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132111,3,0,0,0,0,31211,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132121,3,0,0,0,0,31212,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132131,3,0,0,0,0,31213,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132141,3,0,0,0,0,31214,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132151,3,0,0,0,0,31215,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132161,3,0,0,0,0,31216,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132191,3,0,0,0,0,31219,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132201,3,0,0,0,0,31220,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132211,3,0,0,0,0,31221,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132221,3,0,0,0,0,31222,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132231,3,0,0,0,0,31223,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132241,3,0,0,0,0,31224,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132251,3,0,0,0,0,31225,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132261,3,0,0,0,0,31226,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132271,3,0,0,0,0,31227,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132281,3,0,0,0,0,31228,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132291,3,0,0,0,0,31229,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132311,3,0,0,0,0,31231,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132321,3,0,0,0,0,31232,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132331,3,0,0,0,0,31233,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132351,3,0,0,0,0,31235,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132361,3,0,0,0,0,31236,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132371,3,0,0,0,0,31237,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132381,3,0,0,0,0,31238,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132391,3,0,0,0,0,31239,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
