event_id,quest_id,clear_reward_group,wave_bgm_que_id_1,icon_scale,drop_reward_type,daily_limit,wave_bgm_sheet_id_1,position_x,stamina_start,area_id,icon_id,drop_reward_odds,quest_seq,wave_bgm_que_id_3,drop_reward_num,wave_bgm_que_id_2,background_2,icon_offset_x,wave_bgm_sheet_id_3,quest_detail_bg_id,quest_detail_bg_position,wave_bgm_sheet_id_2,end_time,story_id_waveend_2,background_1,start_time,story_id_wavestart_3,position_y,story_id_wavestart_2,story_id_waveend_1,story_id_wavestart_1,stamina,story_id_waveend_3,rank_reward_group,drop_reward_id,icon_offset_y,love,team_exp,background_3,unit_exp,limit_time,quest_name
10002,10002110,610002110,bgm_M41,1.0,0,0,bgm_M41,150,1,10002101,100010,0,10,bgm_M41,0,bgm_M41,100062,0.0,bgm_M41,100061,0,bgm_M41,"2019/06/23 14:59:59",0,100061,"2019/05/29 15:00:00",0,40,0,0,0,9,0,610002121,0,0.0,9,9,100063,135,90,"마시나 지방 1-10"
10002,10002111,610002111,bgm_M41,1.0,0,0,bgm_M41,260,1,10002101,100070,0,11,bgm_M41,0,bgm_M41,100172,0.0,bgm_M41,100171,0,bgm_M41,"2019/06/23 14:59:59",0,100171,"2019/05/29 15:00:00",0,-70,0,0,0,10,0,610002121,0,0.0,10,10,100173,150,90,"마시나 지방 1-11"
10002,10002112,610002112,bgm_M41,1.0,0,0,bgm_M41,380,1,10002101,100120,0,12,bgm_M41,0,bgm_M41,100152,0.0,bgm_M41,100151,0,bgm_M41,"2019/06/23 14:59:59",0,100151,"2019/05/29 15:00:00",0,30,0,0,0,10,0,610002121,0,0.0,10,10,100153,150,90,"마시나 지방 1-12"
10002,10002113,610002113,bgm_M41,1.0,0,0,bgm_M41,470,1,10002101,100080,0,13,bgm_M41,0,bgm_M41,101142,0.0,bgm_M41,101141,0,bgm_M41,"2019/06/23 14:59:59",0,101141,"2019/05/29 15:00:00",0,-100,0,0,0,10,0,610002121,0,0.0,10,10,101143,150,90,"마시나 지방 1-13"
10002,10002114,610002114,bgm_M41,1.0,0,0,bgm_M41,570,1,10002101,100080,0,14,bgm_M41,0,bgm_M41,101142,0.0,bgm_M41,101141,0,bgm_M41,"2019/06/23 14:59:59",0,101141,"2019/05/29 15:00:00",0,40,0,0,0,10,0,610002121,0,0.0,10,10,101143,150,90,"마시나 지방 1-14"
10002,10002115,610002115,bgm_M41,1.0,0,0,bgm_M41,680,1,10002101,100080,0,15,bgm_M41,0,bgm_M41,101142,0.0,bgm_M41,101141,0,bgm_M41,"2019/06/23 14:59:59",0,101141,"2019/05/29 15:00:00",0,-70,0,0,0,10,0,610002123,0,0.0,10,10,101143,150,90,"마시나 지방 1-15"
10002,10002201,610002116,bgm_M41,1.0,2,3,bgm_M41,-450,2,10002201,100110,28,16,bgm_M41,1,bgm_M41,100472,0.0,bgm_M41,100471,0,bgm_M41,"2019/06/23 14:59:59",0,100471,"2019/05/29 15:00:00",0,-10,0,0,0,16,0,610002121,31020,0.0,16,16,100473,240,90,"마시나 지방 1-1"
10002,10002202,610002117,bgm_M41,1.0,2,3,bgm_M41,-250,2,10002201,100070,28,17,bgm_M41,1,bgm_M41,100812,0.0,bgm_M41,100811,0,bgm_M41,"2019/06/23 14:59:59",0,100811,"2019/05/29 15:00:00",0,-100,0,0,0,16,0,610002121,31004,0.0,16,16,100813,240,90,"마시나 지방 1-2"
10002,10002203,610002118,bgm_M41,1.0,2,3,bgm_M41,-50,2,10002201,100120,29,18,bgm_M41,1,bgm_M41,100792,0.0,bgm_M41,100791,0,bgm_M41,"2019/06/23 14:59:59",0,100791,"2019/05/29 15:00:00",0,20,0,0,0,18,0,610002121,31020,0.0,18,18,100793,270,90,"마시나 지방 1-3"
10002,10002204,610002119,bgm_M41,1.0,2,3,bgm_M41,120,2,10002201,100080,29,19,bgm_M41,1,bgm_M41,101152,0.0,bgm_M41,101151,0,bgm_M41,"2019/06/23 14:59:59",0,101151,"2019/05/29 15:00:00",0,-110,0,0,0,18,0,610002121,31004,0.0,18,18,101153,270,90,"마시나 지방 1-4"
10002,10002205,610002120,bgm_M41,1.0,2,3,bgm_M41,290,2,10002201,100080,30,20,bgm_M41,1,bgm_M41,101152,0.0,bgm_M41,101151,0,bgm_M41,"2019/06/23 14:59:59",0,101151,"2019/05/29 15:00:00",0,-10,0,0,0,20,0,610002121,31020,0.0,20,20,101153,300,90,"마시나 지방 1-5"
10003,10003101,610003101,bgm_M41,1.0,0,0,bgm_M41,-820,1,10003101,100010,0,1,bgm_M41,0,bgm_M41,100065,0.0,bgm_M41,100064,0,bgm_M41,"2019/07/22 14:59:59",0,100064,"2019/06/27 15:00:00",0,-90,0,0,0,8,0,610003121,0,0.0,8,8,100066,120,90,"랜드솔 교외 1-1"
10003,10003102,610003102,bgm_M41,1.0,0,0,bgm_M41,-700,1,10003101,100020,0,2,bgm_M41,0,bgm_M41,100022,0.0,bgm_M41,100021,0,bgm_M41,"2019/07/22 14:59:59",0,100021,"2019/06/27 15:00:00",0,20,0,0,0,8,0,610003121,0,0.0,8,8,100023,120,90,"랜드솔 교외 1-2"
10003,10003103,610003103,bgm_M41,1.0,0,0,bgm_M41,-600,1,10003101,100010,0,3,bgm_M41,0,bgm_M41,100068,0.0,bgm_M41,100067,0,bgm_M41,"2019/07/22 14:59:59",0,100067,"2019/06/27 15:00:00",0,-120,0,0,0,8,0,610003121,0,0.0,8,8,100069,120,90,"랜드솔 교외 1-3"
10003,10003104,610003104,bgm_M41,1.0,0,0,bgm_M41,-500,1,10003101,100040,0,4,bgm_M41,0,bgm_M41,100126,0.0,bgm_M41,100125,0,bgm_M41,"2019/07/22 14:59:59",0,100125,"2019/06/27 15:00:00",0,40,0,0,0,8,0,610003121,0,0.0,8,8,100127,120,90,"랜드솔 교외 1-4"
10003,10003105,610003105,bgm_M41,1.0,0,0,bgm_M41,-400,1,10003101,100050,0,5,bgm_M41,0,bgm_M41,100082,0.0,bgm_M41,100081,0,bgm_M41,"2019/07/22 14:59:59",0,100081,"2019/06/27 15:00:00",0,-70,0,0,0,8,0,610003121,0,0.0,8,8,100083,120,90,"랜드솔 교외 1-5"
10003,10003106,610003106,bgm_M41,1.0,0,0,bgm_M41,-260,1,10003101,100010,0,6,bgm_M41,0,bgm_M41,100075,0.0,bgm_M41,100074,0,bgm_M41,"2019/07/22 14:59:59",0,100074,"2019/06/27 15:00:00",0,-110,0,0,0,9,0,610003121,0,0.0,9,9,100076,135,90,"랜드솔 교외 1-6"
10003,10003107,610003107,bgm_M41,1.0,0,0,bgm_M41,-180,1,10003101,100040,0,7,bgm_M41,0,bgm_M41,100112,0.0,bgm_M41,100111,0,bgm_M41,"2019/07/22 14:59:59",0,100111,"2019/06/27 15:00:00",0,25,0,0,0,9,0,610003122,0,0.0,9,9,100113,135,90,"랜드솔 교외 1-7"
10003,10003108,610003108,bgm_M41,1.0,0,0,bgm_M41,-75,1,10003101,100010,0,8,bgm_M41,0,bgm_M41,100078,0.0,bgm_M41,100077,0,bgm_M41,"2019/07/22 14:59:59",0,100077,"2019/06/27 15:00:00",0,-110,0,0,0,9,0,610003121,0,0.0,9,9,100079,135,90,"랜드솔 교외 1-8"
10003,10003109,610003109,bgm_M41,1.0,0,0,bgm_M41,50,1,10003101,100080,0,9,bgm_M41,0,bgm_M41,100052,0.0,bgm_M41,100051,0,bgm_M41,"2019/07/22 14:59:59",0,100051,"2019/06/27 15:00:00",0,-50,0,0,0,9,0,610003121,0,0.0,9,9,100053,135,90,"랜드솔 교외 1-9"
10003,10003110,610003110,bgm_M41,1.0,0,0,bgm_M41,180,1,10003101,100080,0,10,bgm_M41,0,bgm_M41,100052,0.0,bgm_M41,100051,0,bgm_M41,"2019/07/22 14:59:59",0,100051,"2019/06/27 15:00:00",0,20,0,0,0,9,0,610003121,0,0.0,9,9,100053,135,90,"랜드솔 교외 1-10"
10003,10003111,610003111,bgm_M41,1.0,0,0,bgm_M41,270,1,10003101,100050,0,11,bgm_M41,0,bgm_M41,100032,0.0,bgm_M41,100031,0,bgm_M41,"2019/07/22 14:59:59",0,100031,"2019/06/27 15:00:00",0,-100,0,0,0,10,0,610003121,0,0.0,10,10,100033,150,90,"랜드솔 교외 1-11"
10003,10003112,610003112,bgm_M41,1.0,0,0,bgm_M41,390,1,10003101,100120,0,12,bgm_M41,0,bgm_M41,100152,0.0,bgm_M41,100151,0,bgm_M41,"2019/07/22 14:59:59",0,100151,"2019/06/27 15:00:00",0,40,0,0,0,10,0,610003121,0,0.0,10,10,100153,150,90,"랜드솔 교외 1-12"
10003,10003113,610003113,bgm_M41,1.0,0,0,bgm_M41,490,1,10003101,100020,0,13,bgm_M41,0,bgm_M41,100012,0.0,bgm_M41,100011,0,bgm_M41,"2019/07/22 14:59:59",0,100011,"2019/06/27 15:00:00",0,-110,0,0,0,10,0,610003121,0,0.0,10,10,100013,150,90,"랜드솔 교외 1-13"
10003,10003114,610003114,bgm_M41,1.0,0,0,bgm_M41,570,1,10003101,100020,0,14,bgm_M41,0,bgm_M41,100015,0.0,bgm_M41,100014,0,bgm_M41,"2019/07/22 14:59:59",0,100014,"2019/06/27 15:00:00",0,40,0,0,0,10,0,610003121,0,0.0,10,10,100016,150,90,"랜드솔 교외 1-14"
10003,10003115,610003115,bgm_M41,1.0,0,0,bgm_M41,670,1,10003101,100020,0,15,bgm_M41,0,bgm_M41,100018,0.0,bgm_M41,100017,0,bgm_M41,"2019/07/22 14:59:59",0,100017,"2019/06/27 15:00:00",0,-80,0,0,0,10,0,610003123,0,0.0,10,10,100019,150,90,"랜드솔 교외 1-15"
10003,10003201,610003116,bgm_M41,1.0,2,3,bgm_M41,-450,2,10003201,100120,28,16,bgm_M41,1,bgm_M41,100792,0.0,bgm_M41,100791,0,bgm_M41,"2019/07/22 14:59:59",0,100791,"2019/06/27 15:00:00",0,-10,0,0,0,16,0,610003121,31010,0.0,16,16,100793,240,90,"랜드솔 교외 1-1"
10003,10003202,610003117,bgm_M41,1.0,2,3,bgm_M41,-250,2,10003201,100040,28,17,bgm_M41,1,bgm_M41,100772,0.0,bgm_M41,100771,0,bgm_M41,"2019/07/22 14:59:59",0,100771,"2019/06/27 15:00:00",0,-100,0,0,0,16,0,610003121,31017,0.0,16,16,100773,240,90,"랜드솔 교외 1-2"
10003,10003203,610003118,bgm_M41,1.0,2,3,bgm_M41,-50,2,10003201,100050,29,18,bgm_M41,1,bgm_M41,100758,0.0,bgm_M41,100757,0,bgm_M41,"2019/07/22 14:59:59",0,100757,"2019/06/27 15:00:00",0,20,0,0,0,18,0,610003121,31010,0.0,18,18,100759,270,90,"랜드솔 교외 1-3"
10003,10003204,610003119,bgm_M41,1.0,2,3,bgm_M41,120,2,10003201,100020,29,19,bgm_M41,1,bgm_M41,100362,0.0,bgm_M41,100361,0,bgm_M41,"2019/07/22 14:59:59",0,100361,"2019/06/27 15:00:00",0,-110,0,0,0,18,0,610003121,31017,0.0,18,18,100363,270,90,"랜드솔 교외 1-4"
10003,10003205,610003120,bgm_M41,1.0,2,3,bgm_M41,290,2,10003201,100020,30,20,bgm_M41,1,bgm_M41,100365,0.0,bgm_M41,100364,0,bgm_M41,"2019/07/22 14:59:59",0,100364,"2019/06/27 15:00:00",0,-10,0,0,0,20,0,610003121,31010,0.0,20,20,100366,300,90,"랜드솔 교외 1-5"
10004,10004101,610004101,bgm_M41,1.0,0,0,bgm_M41,-820,1,10004101,100110,0,1,bgm_M41,0,bgm_M41,100202,0.0,bgm_M41,100201,0,bgm_M41,"2019/08/24 14:59:59",0,100201,"2019/07/30 15:00:00",0,-70,0,0,0,8,0,610004121,0,0.0,8,8,100203,120,90,"타파스 해변 주변 1-1"
10004,10004102,610004102,bgm_M41,1.0,0,0,bgm_M41,-700,1,10004101,100110,0,2,bgm_M41,0,bgm_M41,100202,0.0,bgm_M41,100201,0,bgm_M41,"2019/08/24 14:59:59",0,100201,"2019/07/30 15:00:00",0,50,0,0,0,8,0,610004121,0,0.0,8,8,100203,120,90,"타파스 해변 주변 1-2"
10004,10004103,610004103,bgm_M41,1.0,0,0,bgm_M41,-600,1,10004101,100180,0,3,bgm_M41,0,bgm_M41,100202,0.0,bgm_M41,100201,0,bgm_M41,"2019/08/24 14:59:59",0,100201,"2019/07/30 15:00:00",0,-120,0,0,0,8,0,610004121,0,0.0,8,8,100203,120,90,"타파스 해변 주변 1-3"
10004,10004104,610004104,bgm_M41,1.0,0,0,bgm_M41,-500,1,10004101,100110,0,4,bgm_M41,0,bgm_M41,100202,0.0,bgm_M41,100201,0,bgm_M41,"2019/08/24 14:59:59",0,100201,"2019/07/30 15:00:00",0,40,0,0,0,8,0,610004121,0,0.0,8,8,100203,120,90,"타파스 해변 주변 1-4"
10004,10004105,610004105,bgm_M41,1.0,0,0,bgm_M41,-400,1,10004101,100180,0,5,bgm_M41,0,bgm_M41,100202,0.0,bgm_M41,100201,0,bgm_M41,"2019/08/24 14:59:59",0,100201,"2019/07/30 15:00:00",0,-70,0,0,0,8,0,610004121,0,0.0,8,8,100203,120,90,"타파스 해변 주변 1-5"
10004,10004106,610004106,bgm_M41,1.0,0,0,bgm_M41,-260,1,10004101,100080,0,6,bgm_M41,0,bgm_M41,100052,0.0,bgm_M41,100051,0,bgm_M41,"2019/08/24 14:59:59",0,100051,"2019/07/30 15:00:00",0,-110,0,0,0,9,0,610004121,0,0.0,9,9,100053,135,90,"타파스 해변 주변 1-6"
10004,10004107,610004107,bgm_M41,1.0,0,0,bgm_M41,-170,1,10004101,100080,0,7,bgm_M41,0,bgm_M41,100052,0.0,bgm_M41,100051,0,bgm_M41,"2019/08/24 14:59:59",0,100051,"2019/07/30 15:00:00",0,25,0,0,0,9,0,610004122,0,0.0,9,9,100053,135,90,"타파스 해변 주변 1-7"
10004,10004108,610004108,bgm_M41,1.0,0,0,bgm_M41,-75,1,10004101,100080,0,8,bgm_M41,0,bgm_M41,100052,0.0,bgm_M41,100051,0,bgm_M41,"2019/08/24 14:59:59",0,100051,"2019/07/30 15:00:00",0,-110,0,0,0,9,0,610004121,0,0.0,9,9,100053,135,90,"타파스 해변 주변 1-8"
10004,10004109,610004109,bgm_M41,1.0,0,0,bgm_M41,50,1,10004101,100100,0,9,bgm_M41,0,bgm_M41,100582,0.0,bgm_M41,100581,0,bgm_M41,"2019/08/24 14:59:59",0,100581,"2019/07/30 15:00:00",0,0,0,0,0,9,0,610004121,0,0.0,9,9,100583,135,90,"타파스 해변 주변 1-9"
10004,10004110,610004110,bgm_M41,1.0,0,0,bgm_M41,180,1,10004101,100100,0,10,bgm_M41,0,bgm_M41,100582,0.0,bgm_M41,100581,0,bgm_M41,"2019/08/24 14:59:59",0,100581,"2019/07/30 15:00:00",0,40,0,0,0,9,0,610004121,0,0.0,9,9,100583,135,90,"타파스 해변 주변 1-10"
10004,10004111,610004111,bgm_M41,1.0,0,0,bgm_M41,270,1,10004101,100040,0,11,bgm_M41,0,bgm_M41,100012,0.0,bgm_M41,100011,0,bgm_M41,"2019/08/24 14:59:59",0,100011,"2019/07/30 15:00:00",0,-100,0,0,0,10,0,610004121,0,0.0,10,10,100013,150,90,"타파스 해변 주변 1-11"
10004,10004112,610004112,bgm_M41,1.0,0,0,bgm_M41,390,1,10004101,100040,0,12,bgm_M41,0,bgm_M41,100032,0.0,bgm_M41,100031,0,bgm_M41,"2019/08/24 14:59:59",0,100031,"2019/07/30 15:00:00",0,60,0,0,0,10,0,610004121,0,0.0,10,10,100033,150,90,"타파스 해변 주변 1-12"
10004,10004113,610004113,bgm_M41,1.0,0,0,bgm_M41,490,1,10004101,100180,0,13,bgm_M41,0,bgm_M41,100202,0.0,bgm_M41,100201,0,bgm_M41,"2019/08/24 14:59:59",0,100201,"2019/07/30 15:00:00",0,-100,0,0,0,10,0,610004121,0,0.0,10,10,100203,150,90,"타파스 해변 주변 1-13"
10004,10004114,610004114,bgm_M41,1.0,0,0,bgm_M41,590,1,10004101,100040,0,14,bgm_M41,0,bgm_M41,100032,0.0,bgm_M41,100031,0,bgm_M41,"2019/08/24 14:59:59",0,100031,"2019/07/30 15:00:00",0,40,0,0,0,10,0,610004121,0,0.0,10,10,100033,150,90,"타파스 해변 주변 1-14"
10004,10004115,610004115,bgm_M41,1.0,0,0,bgm_M41,690,1,10004101,100180,0,15,bgm_M41,0,bgm_M41,100202,0.0,bgm_M41,100201,0,bgm_M41,"2019/08/24 14:59:59",0,100201,"2019/07/30 15:00:00",0,-80,0,0,0,10,0,610004123,0,0.0,10,10,100203,150,90,"타파스 해변 주변 1-15"
10004,10004201,610004116,bgm_M41,1.0,2,3,bgm_M41,-500,2,10004201,100080,28,16,bgm_M41,1,bgm_M41,100932,0.0,bgm_M41,100931,0,bgm_M41,"2019/08/24 14:59:59",0,100931,"2019/07/30 15:00:00",0,-10,0,0,0,16,0,610004121,31076,0.0,16,16,100933,240,90,"타파스 해변 주변 1-1"
