odds_4,reward_num_5,odds_3,reward_type_3,reward_type_4,reward_type_2,reward_num_2,reward_id_3,odds_5,reward_type_1,reward_id_1,odds_2,reward_num_1,drop_count,reward_type_5,reward_num_3,reward_num_4,reward_id_4,reward_id_5,reward_id_2,odds_1,drop_reward_id
0,0,0,0,0,0,0,0,0,4,102221,64,1,1,0,0,0,0,0,0,36,11002123
0,0,0,0,0,0,0,0,0,4,122493,46,1,1,0,0,0,0,0,0,54,11003011
0,0,0,0,0,0,0,0,0,4,102551,46,1,1,0,0,0,0,0,0,54,11003012
0,0,0,0,0,0,0,0,0,4,102071,64,1,1,0,0,0,0,0,0,36,11003013
0,0,0,0,0,0,0,0,0,4,122491,46,1,1,0,0,0,0,0,0,54,11003021
0,0,0,0,0,0,0,0,0,4,102612,46,1,1,0,0,0,0,0,0,54,11003022
0,0,0,0,0,0,0,0,0,4,102251,64,1,1,0,0,0,0,0,0,36,11003023
0,0,0,0,0,0,0,0,0,4,102163,46,1,1,0,0,0,0,0,0,54,11003031
0,0,0,0,0,0,0,0,0,4,102252,46,1,1,0,0,0,0,0,0,54,11003032
0,0,0,0,0,0,0,0,0,4,102011,64,1,1,0,0,0,0,0,0,36,11003033
0,0,0,0,0,0,0,0,0,4,102222,46,1,1,0,0,0,0,0,0,54,11003041
0,0,0,0,0,0,0,0,0,4,102192,46,1,1,0,0,0,0,0,0,54,11003042
0,0,0,0,0,0,0,0,0,4,102191,64,1,1,0,0,0,0,0,0,36,11003043
0,0,0,0,0,0,0,0,0,4,102013,46,1,1,0,0,0,0,0,0,54,11003051
0,0,0,0,0,0,0,0,0,4,102131,46,1,1,0,0,0,0,0,0,54,11003052
0,0,0,0,0,0,0,0,0,4,102221,64,1,1,0,0,0,0,0,0,36,11003053
0,0,0,0,0,0,0,0,0,4,102014,46,1,1,0,0,0,0,0,0,54,11003061
0,0,0,0,0,0,0,0,0,4,102101,46,1,1,0,0,0,0,0,0,54,11003062
0,0,0,0,0,0,0,0,0,4,122311,64,1,1,0,0,0,0,0,0,36,11003063
0,0,0,0,0,0,0,0,0,4,102041,46,1,1,0,0,0,0,0,0,54,11003071
0,0,0,0,0,0,0,0,0,4,122282,46,1,1,0,0,0,0,0,0,54,11003072
0,0,0,0,0,0,0,0,0,4,102162,64,1,1,0,0,0,0,0,0,36,11003073
0,0,0,0,0,0,0,0,0,4,122312,46,1,1,0,0,0,0,0,0,54,11003081
0,0,0,0,0,0,0,0,0,4,122342,46,1,1,0,0,0,0,0,0,54,11003082
0,0,0,0,0,0,0,0,0,4,122341,64,1,1,0,0,0,0,0,0,36,11003083
0,0,0,0,0,0,0,0,0,2,25011,70,2,1,0,0,0,0,0,0,30,11003084
0,0,0,0,0,0,0,0,0,4,122372,46,1,1,0,0,0,0,0,0,54,11003091
0,0,0,0,0,0,0,0,0,4,122401,46,1,1,0,0,0,0,0,0,54,11003092
0,0,0,0,0,0,0,0,0,4,122371,64,1,1,0,0,0,0,0,0,36,11003093
0,0,0,0,0,0,0,0,0,2,25012,70,2,1,0,0,0,0,0,0,30,11003094
0,0,0,0,0,0,0,0,0,4,122432,46,1,1,0,0,0,0,0,0,54,11003101
0,0,0,0,0,0,0,0,0,4,122521,46,1,1,0,0,0,0,0,0,54,11003102
0,0,0,0,0,0,0,0,0,4,102281,64,1,1,0,0,0,0,0,0,36,11003103
0,0,0,0,0,0,0,0,0,2,25013,70,2,1,0,0,0,0,0,0,30,11003104
0,0,0,0,0,0,0,0,0,4,102552,46,1,1,0,0,0,0,0,0,54,11003111
0,0,0,0,0,0,0,0,0,4,102582,46,1,1,0,0,0,0,0,0,54,11003112
0,0,0,0,0,0,0,0,0,4,122431,64,1,1,0,0,0,0,0,0,36,11003113
0,0,0,0,0,0,0,0,0,2,25014,70,2,1,0,0,0,0,0,0,30,11003114
0,0,0,0,0,0,0,0,0,4,122614,46,1,1,0,0,0,0,0,0,54,11003121
0,0,0,0,0,0,0,0,0,4,122613,46,1,1,0,0,0,0,0,0,54,11003122
0,0,0,0,0,0,0,0,0,4,102581,64,1,1,0,0,0,0,0,0,36,11003123
0,0,0,0,0,0,0,0,0,4,102101,46,1,1,0,0,0,0,0,0,54,11004011
0,0,0,0,0,0,0,0,0,4,102252,46,1,1,0,0,0,0,0,0,54,11004012
0,0,0,0,0,0,0,0,0,4,102131,64,1,1,0,0,0,0,0,0,36,11004013
0,0,0,0,0,0,0,0,0,4,102014,46,1,1,0,0,0,0,0,0,54,11004021
0,0,0,0,0,0,0,0,0,4,102192,46,1,1,0,0,0,0,0,0,54,11004022
0,0,0,0,0,0,0,0,0,4,102222,64,1,1,0,0,0,0,0,0,36,11004023
0,0,0,0,0,0,0,0,0,4,113071,46,1,1,0,0,0,0,0,0,54,11004031
0,0,0,0,0,0,0,0,0,4,102013,46,1,1,0,0,0,0,0,0,54,11004032
0,0,0,0,0,0,0,0,0,4,102041,64,1,1,0,0,0,0,0,0,36,11004033
0,0,0,0,0,0,0,0,0,4,113011,46,1,1,0,0,0,0,0,0,54,11004041
0,0,0,0,0,0,0,0,0,4,102163,46,1,1,0,0,0,0,0,0,54,11004042
0,0,0,0,0,0,0,0,0,4,122282,64,1,1,0,0,0,0,0,0,36,11004043
0,0,0,0,0,0,0,0,0,4,123161,46,1,1,0,0,0,0,0,0,54,11004051
0,0,0,0,0,0,0,0,0,4,123251,46,1,1,0,0,0,0,0,0,54,11004052
0,0,0,0,0,0,0,0,0,4,122521,64,1,1,0,0,0,0,0,0,36,11004053
0,0,0,0,0,0,0,0,0,4,113221,46,1,1,0,0,0,0,0,0,54,11004061
0,0,0,0,0,0,0,0,0,4,113191,46,1,1,0,0,0,0,0,0,54,11004062
0,0,0,0,0,0,0,0,0,4,122342,64,1,1,0,0,0,0,0,0,36,11004063
0,0,0,0,0,0,0,0,0,4,123281,46,1,1,0,0,0,0,0,0,54,11004071
0,0,0,0,0,0,0,0,0,4,102552,46,1,1,0,0,0,0,0,0,54,11004072
0,0,0,0,0,0,0,0,0,4,122312,64,1,1,0,0,0,0,0,0,36,11004073
0,0,0,0,0,0,0,0,0,4,123311,46,1,1,0,0,0,0,0,0,54,11004081
0,0,0,0,0,0,0,0,0,4,102582,46,1,1,0,0,0,0,0,0,54,11004082
0,0,0,0,0,0,0,0,0,4,122372,64,1,1,0,0,0,0,0,0,36,11004083
0,0,0,0,0,0,0,0,0,4,123341,46,1,1,0,0,0,0,0,0,54,11004091
0,0,0,0,0,0,0,0,0,4,122614,46,1,1,0,0,0,0,0,0,54,11004092
0,0,0,0,0,0,0,0,0,4,122401,64,1,1,0,0,0,0,0,0,36,11004093
0,0,0,0,0,0,0,0,0,2,25011,70,2,1,0,0,0,0,0,0,30,11004094
0,0,0,0,0,0,0,0,0,4,113431,46,1,1,0,0,0,0,0,0,54,11004101
0,0,0,0,0,0,0,0,0,4,113521,46,1,1,0,0,0,0,0,0,54,11004102
0,0,0,0,0,0,0,0,0,4,122432,64,1,1,0,0,0,0,0,0,36,11004103
0,0,0,0,0,0,0,0,0,2,25012,70,2,1,0,0,0,0,0,0,30,11004104
0,0,0,0,0,0,0,0,0,4,113551,46,1,1,0,0,0,0,0,0,54,11004111
0,0,0,0,0,0,0,0,0,4,113581,46,1,1,0,0,0,0,0,0,54,11004112
0,0,0,0,0,0,0,0,0,4,122613,64,1,1,0,0,0,0,0,0,36,11004113
0,0,0,0,0,0,0,0,0,2,25013,70,2,1,0,0,0,0,0,0,30,11004114
0,0,0,0,0,0,0,0,0,4,113611,46,1,1,0,0,0,0,0,0,54,11004121
0,0,0,0,0,0,0,0,0,4,123612,46,1,1,0,0,0,0,0,0,54,11004122
0,0,0,0,0,0,0,0,0,4,113011,64,1,1,0,0,0,0,0,0,36,11004123
0,0,0,0,0,0,0,0,0,2,25014,70,2,1,0,0,0,0,0,0,30,11004124
0,0,0,0,0,0,0,0,0,4,123192,46,1,1,0,0,0,0,0,0,54,11004131
0,0,0,0,0,0,0,0,0,4,113252,46,1,1,0,0,0,0,0,0,54,11004132
0,0,0,0,0,0,0,0,0,4,113221,64,1,1,0,0,0,0,0,0,36,11004133
0,0,0,0,0,0,0,0,0,4,123161,46,1,1,0,0,0,0,0,0,54,11005011
0,0,0,0,0,0,0,0,0,4,113191,46,1,1,0,0,0,0,0,0,54,11005012
0,0,0,0,0,0,0,0,0,4,113071,64,1,1,0,0,0,0,0,0,36,11005013
0,0,0,0,0,0,0,0,0,4,113221,46,1,1,0,0,0,0,0,0,54,11005021
0,0,0,0,0,0,0,0,0,4,113071,46,1,1,0,0,0,0,0,0,54,11005022
0,0,0,0,0,0,0,0,0,4,123341,64,1,1,0,0,0,0,0,0,36,11005023
0,0,0,0,0,0,0,0,0,4,123192,46,1,1,0,0,0,0,0,0,54,11005031
0,0,0,0,0,0,0,0,0,4,123251,46,1,1,0,0,0,0,0,0,54,11005032
0,0,0,0,0,0,0,0,0,4,113521,64,1,1,0,0,0,0,0,0,36,11005033
0,0,0,0,0,0,0,0,0,4,113012,46,1,1,0,0,0,0,0,0,54,11005041
0,0,0,0,0,0,0,0,0,4,113101,46,1,1,0,0,0,0,0,0,54,11005042
0,0,0,0,0,0,0,0,0,4,123311,64,1,1,0,0,0,0,0,0,36,11005043
0,0,0,0,0,0,0,0,0,4,113162,46,1,1,0,0,0,0,0,0,54,11005051
0,0,0,0,0,0,0,0,0,4,113252,46,1,1,0,0,0,0,0,0,54,11005052
0,0,0,0,0,0,0,0,0,4,123281,64,1,1,0,0,0,0,0,0,36,11005053
0,0,0,0,0,0,0,0,0,4,123041,46,1,1,0,0,0,0,0,0,54,11005061
0,0,0,0,0,0,0,0,0,4,113131,46,1,1,0,0,0,0,0,0,54,11005062
0,0,0,0,0,0,0,0,0,4,113431,64,1,1,0,0,0,0,0,0,36,11005063
0,0,0,0,0,0,0,0,0,4,113342,46,1,1,0,0,0,0,0,0,54,11005071
0,0,0,0,0,0,0,0,0,4,113522,46,1,1,0,0,0,0,0,0,54,11005072
0,0,0,0,0,0,0,0,0,4,113581,64,1,1,0,0,0,0,0,0,36,11005073
0,0,0,0,0,0,0,0,0,4,123371,46,1,1,0,0,0,0,0,0,54,11005081
0,0,0,0,0,0,0,0,0,4,123432,46,1,1,0,0,0,0,0,0,54,11005082
0,0,0,0,0,0,0,0,0,4,113551,64,1,1,0,0,0,0,0,0,36,11005083
0,0,0,0,0,0,0,0,0,4,123282,46,1,1,0,0,0,0,0,0,54,11005091
0,0,0,0,0,0,0,0,0,4,123461,46,1,1,0,0,0,0,0,0,54,11005092
0,0,0,0,0,0,0,0,0,4,113611,64,1,1,0,0,0,0,0,0,36,11005093
0,0,0,0,0,0,0,0,0,2,25011,70,2,1,0,0,0,0,0,0,30,11005094
0,0,0,0,0,0,0,0,0,4,113401,46,1,1,0,0,0,0,0,0,54,11005101
0,0,0,0,0,0,0,0,0,4,123491,46,1,1,0,0,0,0,0,0,54,11005102
0,0,0,0,0,0,0,0,0,4,123612,64,1,1,0,0,0,0,0,0,36,11005103
0,0,0,0,0,0,0,0,0,2,25012,70,2,1,0,0,0,0,0,0,30,11005104
0,0,0,0,0,0,0,0,0,4,113552,46,1,1,0,0,0,0,0,0,54,11005111
0,0,0,0,0,0,0,0,0,4,113162,46,1,1,0,0,0,0,0,0,54,11005112
0,0,0,0,0,0,0,0,0,4,113101,64,1,1,0,0,0,0,0,0,36,11005113
0,0,0,0,0,0,0,0,0,2,25013,70,2,1,0,0,0,0,0,0,30,11005114
0,0,0,0,0,0,0,0,0,4,123582,46,1,1,0,0,0,0,0,0,54,11005121
0,0,0,0,0,0,0,0,0,4,113012,46,1,1,0,0,0,0,0,0,54,11005122
0,0,0,0,0,0,0,0,0,4,113131,64,1,1,0,0,0,0,0,0,36,11005123
0,0,0,0,0,0,0,0,0,2,25014,70,2,1,0,0,0,0,0,0,30,11005124
0,0,0,0,0,0,0,0,0,4,123072,46,1,1,0,0,0,0,0,0,54,11005131
0,0,0,0,0,0,0,0,0,4,113222,46,1,1,0,0,0,0,0,0,54,11005132
0,0,0,0,0,0,0,0,0,4,123041,64,1,1,0,0,0,0,0,0,36,11005133
0,0,0,0,0,0,0,0,0,4,113101,46,1,1,0,0,0,0,0,0,54,11006011
0,0,0,0,0,0,0,0,0,4,113131,46,1,1,0,0,0,0,0,0,54,11006012
0,0,0,0,0,0,0,0,0,4,123282,64,1,1,0,0,0,0,0,0,36,11006013
0,0,0,0,0,0,0,0,0,4,113162,46,1,1,0,0,0,0,0,0,54,11006021
0,0,0,0,0,0,0,0,0,4,123192,46,1,1,0,0,0,0,0,0,54,11006022
0,0,0,0,0,0,0,0,0,4,113342,64,1,1,0,0,0,0,0,0,36,11006023
0,0,0,0,0,0,0,0,0,4,123193,46,1,1,0,0,0,0,0,0,54,11006031
0,0,0,0,0,0,0,0,0,4,113252,46,1,1,0,0,0,0,0,0,54,11006032
0,0,0,0,0,0,0,0,0,4,123612,64,1,1,0,0,0,0,0,0,36,11006033
0,0,0,0,0,0,0,0,0,4,123132,46,1,1,0,0,0,0,0,0,54,11006041
0,0,0,0,0,0,0,0,0,4,113012,46,1,1,0,0,0,0,0,0,54,11006042
0,0,0,0,0,0,0,0,0,4,123371,64,1,1,0,0,0,0,0,0,36,11006043
0,0,0,0,0,0,0,0,0,4,113013,46,1,1,0,0,0,0,0,0,54,11006051
0,0,0,0,0,0,0,0,0,4,123072,46,1,1,0,0,0,0,0,0,54,11006052
0,0,0,0,0,0,0,0,0,4,113611,64,1,1,0,0,0,0,0,0,36,11006053
0,0,0,0,0,0,0,0,0,4,123042,46,1,1,0,0,0,0,0,0,54,11006061
0,0,0,0,0,0,0,0,0,4,113222,46,1,1,0,0,0,0,0,0,54,11006062
0,0,0,0,0,0,0,0,0,4,113401,64,1,1,0,0,0,0,0,0,36,11006063
0,0,0,0,0,0,0,0,0,4,113283,46,1,1,0,0,0,0,0,0,54,11006071
0,0,0,0,0,0,0,0,0,4,123041,46,1,1,0,0,0,0,0,0,54,11006072
0,0,0,0,0,0,0,0,0,4,113551,64,1,1,0,0,0,0,0,0,36,11006073
0,0,0,0,0,0,0,0,0,4,123343,46,1,1,0,0,0,0,0,0,54,11006081
0,0,0,0,0,0,0,0,0,4,113522,46,1,1,0,0,0,0,0,0,54,11006082
0,0,0,0,0,0,0,0,0,4,123432,64,1,1,0,0,0,0,0,0,36,11006083
0,0,0,0,0,0,0,0,0,4,113372,46,1,1,0,0,0,0,0,0,54,11006091
0,0,0,0,0,0,0,0,0,4,113552,46,1,1,0,0,0,0,0,0,54,11006092
0,0,0,0,0,0,0,0,0,4,113581,64,1,1,0,0,0,0,0,0,36,11006093
0,0,0,0,0,0,0,0,0,4,113553,46,1,1,0,0,0,0,0,0,54,11006101
0,0,0,0,0,0,0,0,0,4,123582,46,1,1,0,0,0,0,0,0,54,11006102
0,0,0,0,0,0,0,0,0,4,123461,64,1,1,0,0,0,0,0,0,36,11006103
0,0,0,0,0,0,0,0,0,2,25011,70,2,1,0,0,0,0,0,0,30,11006104
0,0,0,0,0,0,0,0,0,4,113614,46,1,1,0,0,0,0,0,0,54,11006111
0,0,0,0,0,0,0,0,0,4,113013,46,1,1,0,0,0,0,0,0,54,11006112
0,0,0,0,0,0,0,0,0,4,123132,64,1,1,0,0,0,0,0,0,36,11006113
0,0,0,0,0,0,0,0,0,2,25012,70,2,1,0,0,0,0,0,0,30,11006114
0,0,0,0,0,0,0,0,0,4,123583,46,1,1,0,0,0,0,0,0,54,11006121
0,0,0,0,0,0,0,0,0,4,123193,46,1,1,0,0,0,0,0,0,54,11006122
0,0,0,0,0,0,0,0,0,4,123491,64,1,1,0,0,0,0,0,0,36,11006123
0,0,0,0,0,0,0,0,0,2,25013,70,2,1,0,0,0,0,0,0,30,11006124
0,0,0,0,0,0,0,0,0,4,124131,46,1,1,0,0,0,0,0,0,54,11006131
0,0,0,0,0,0,0,0,0,4,123042,46,1,1,0,0,0,0,0,0,54,11006132
0,0,0,0,0,0,0,0,0,4,123072,64,1,1,0,0,0,0,0,0,36,11006133
0,0,0,0,0,0,0,0,0,2,25014,70,2,1,0,0,0,0,0,0,30,11006134
0,0,0,0,0,0,0,0,0,4,124101,46,1,1,0,0,0,0,0,0,54,11006141
0,0,0,0,0,0,0,0,0,4,124251,46,1,1,0,0,0,0,0,0,54,11006142
0,0,0,0,0,0,0,0,0,4,113611,64,1,1,0,0,0,0,0,0,36,11006143
0,0,0,0,0,0,0,0,0,2,25015,70,2,1,0,0,0,0,0,0,30,11006144
0,0,0,0,0,0,0,0,0,4,113222,46,1,1,0,0,0,0,0,0,54,11007011
0,0,0,0,0,0,0,0,0,4,123432,46,1,1,0,0,0,0,0,0,54,11007012
0,0,0,0,0,0,0,0,0,4,113401,64,1,1,0,0,0,0,0,0,36,11007013
0,0,0,0,0,0,0,0,0,4,113013,46,1,1,0,0,0,0,0,0,54,11007021
0,0,0,0,0,0,0,0,0,4,123072,46,1,1,0,0,0,0,0,0,54,11007022
0,0,0,0,0,0,0,0,0,4,123461,64,1,1,0,0,0,0,0,0,36,11007023
0,0,0,0,0,0,0,0,0,4,124251,46,1,1,0,0,0,0,0,0,54,11007031
0,0,0,0,0,0,0,0,0,4,123132,46,1,1,0,0,0,0,0,0,54,11007032
0,0,0,0,0,0,0,0,0,4,123491,64,1,1,0,0,0,0,0,0,36,11007033
0,0,0,0,0,0,0,0,0,4,114011,46,1,1,0,0,0,0,0,0,54,11007041
0,0,0,0,0,0,0,0,0,4,124131,46,1,1,0,0,0,0,0,0,54,11007042
0,0,0,0,0,0,0,0,0,4,123193,64,1,1,0,0,0,0,0,0,36,11007043
0,0,0,0,0,0,0,0,0,4,124101,46,1,1,0,0,0,0,0,0,54,11007051
0,0,0,0,0,0,0,0,0,4,114191,46,1,1,0,0,0,0,0,0,54,11007052
0,0,0,0,0,0,0,0,0,4,113522,64,1,1,0,0,0,0,0,0,36,11007053
0,0,0,0,0,0,0,0,0,4,124161,46,1,1,0,0,0,0,0,0,54,11007061
0,0,0,0,0,0,0,0,0,4,124071,46,1,1,0,0,0,0,0,0,54,11007062
0,0,0,0,0,0,0,0,0,4,123042,64,1,1,0,0,0,0,0,0,36,11007063
0,0,0,0,0,0,0,0,0,4,114041,46,1,1,0,0,0,0,0,0,54,11007071
0,0,0,0,0,0,0,0,0,4,114221,46,1,1,0,0,0,0,0,0,54,11007072
0,0,0,0,0,0,0,0,0,4,113552,64,1,1,0,0,0,0,0,0,36,11007073
0,0,0,0,0,0,0,0,0,4,114011,46,1,1,0,0,0,0,0,0,54,11007081
0,0,0,0,0,0,0,0,0,4,124251,46,1,1,0,0,0,0,0,0,54,11007082
0,0,0,0,0,0,0,0,0,4,113283,64,1,1,0,0,0,0,0,0,36,11007083
0,0,0,0,0,0,0,0,0,4,114281,46,1,1,0,0,0,0,0,0,54,11007091
0,0,0,0,0,0,0,0,0,4,124101,46,1,1,0,0,0,0,0,0,54,11007092
0,0,0,0,0,0,0,0,0,4,123583,64,1,1,0,0,0,0,0,0,36,11007093
0,0,0,0,0,0,0,0,0,4,114221,46,1,1,0,0,0,0,0,0,54,11007101
0,0,0,0,0,0,0,0,0,4,124161,46,1,1,0,0,0,0,0,0,54,11007102
0,0,0,0,0,0,0,0,0,4,123343,64,1,1,0,0,0,0,0,0,36,11007103
0,0,0,0,0,0,0,0,0,2,25011,70,2,1,0,0,0,0,0,0,30,11007104
0,0,0,0,0,0,0,0,0,4,124311,46,1,1,0,0,0,0,0,0,54,11007111
0,0,0,0,0,0,0,0,0,4,114041,46,1,1,0,0,0,0,0,0,54,11007112
0,0,0,0,0,0,0,0,0,4,113614,64,1,1,0,0,0,0,0,0,36,11007113
0,0,0,0,0,0,0,0,0,2,25012,70,2,1,0,0,0,0,0,0,30,11007114
0,0,0,0,0,0,0,0,0,4,114341,46,1,1,0,0,0,0,0,0,54,11007121
0,0,0,0,0,0,0,0,0,4,124071,46,1,1,0,0,0,0,0,0,54,11007122
0,0,0,0,0,0,0,0,0,4,113372,64,1,1,0,0,0,0,0,0,36,11007123
0,0,0,0,0,0,0,0,0,2,25013,70,2,1,0,0,0,0,0,0,30,11007124
0,0,0,0,0,0,0,0,0,4,114371,46,1,1,0,0,0,0,0,0,54,11007131
0,0,0,0,0,0,0,0,0,4,114191,46,1,1,0,0,0,0,0,0,54,11007132
0,0,0,0,0,0,0,0,0,4,113553,64,1,1,0,0,0,0,0,0,36,11007133
0,0,0,0,0,0,0,0,0,2,25014,70,2,1,0,0,0,0,0,0,30,11007134
0,0,0,0,0,0,0,0,0,4,124401,46,1,1,0,0,0,0,0,0,54,11007141
0,0,0,0,0,0,0,0,0,4,124131,46,1,1,0,0,0,0,0,0,54,11007142
0,0,0,0,0,0,0,0,0,4,123582,64,1,1,0,0,0,0,0,0,36,11007143
0,0,0,0,0,0,0,0,0,2,25015,70,2,1,0,0,0,0,0,0,30,11007144
0,0,0,0,0,0,0,0,0,4,114041,46,1,1,0,0,0,0,0,0,54,11008011
