gacha_bonus_id,id,unit_id,end_time,exchange_id,pickup_gacha_id,start_time,rarity
0,47,106301,"2020/10/15 14:59:59",49,0,"2020/10/12 15:00:00",3
0,48,110801,"2020/10/28 14:59:59",50,0,"2020/10/15 15:00:00",3
0,49,107001,"2020/10/29 14:59:59",51,0,"2020/10/28 15:00:00",3
0,50,106101,"2020/10/29 14:59:59",51,0,"2020/10/28 15:00:00",3
0,51,107101,"2020/10/29 14:59:59",51,0,"2020/10/28 15:00:00",3
1001,52,111101,"2020/11/11 14:59:59",52,0,"2020/10/29 15:00:00",3
0,53,108101,"2020/11/16 14:59:59",53,0,"2020/11/11 15:00:00",3
0,54,108301,"2020/11/16 14:59:59",53,0,"2020/11/11 15:00:00",3
1002,55,111301,"2020/11/30 14:59:59",54,0,"2020/11/16 15:00:00",3
1003,56,111401,"2020/12/11 14:59:59",55,0,"2020/11/30 15:00:00",3
0,57,105601,"2020/12/15 14:59:59",56,0,"2020/12/11 15:00:00",3
0,58,101301,"2020/12/15 14:59:59",56,0,"2020/12/11 15:00:00",2
0,59,102701,"2020/12/15 14:59:59",56,0,"2020/12/11 15:00:00",2
1004,60,106501,"2020/12/29 14:59:59",57,0,"2020/12/15 15:00:00",3
1005,61,111501,"2021/01/11 14:59:59",58,0,"2020/12/29 15:00:00",3
0,62,108401,"2021/01/18 14:59:59",59,0,"2021/01/11 15:00:00",3
0,63,108601,"2021/01/18 14:59:59",59,0,"2021/01/11 15:00:00",3
1006,64,111701,"2021/01/28 14:59:59",60,0,"2021/01/18 15:00:00",3
1007,65,112001,"2021/01/31 14:59:59",61,0,"2021/01/28 15:00:00",3
0,66,106101,"2021/01/31 14:59:59",61,0,"2021/01/28 15:00:00",3
0,67,107101,"2021/01/31 14:59:59",61,0,"2021/01/28 15:00:00",3
0,68,107001,"2021/01/31 14:59:59",61,0,"2021/01/28 15:00:00",3
1007,69,112001,"2021/02/08 14:59:59",62,0,"2021/01/31 15:00:00",3
0,70,108801,"2021/02/15 14:59:59",63,0,"2021/02/08 15:00:00",3
0,71,108701,"2021/02/15 14:59:59",63,0,"2021/02/08 15:00:00",3
1008,72,111901,"2021/03/02 14:59:59",64,0,"2021/02/15 15:00:00",3
1009,73,112201,"2021/03/12 14:59:59",65,0,"2021/03/02 15:00:00",3
0,74,109101,"2021/03/16 14:59:59",66,0,"2021/03/12 15:00:00",3
1010,75,180401,"2021/03/26 14:59:59",67,0,"2021/03/16 15:00:00",3
0,76,107001,"2021/03/26 14:59:59",67,0,"2021/03/16 15:00:00",3
0,77,106101,"2021/03/26 14:59:59",67,0,"2021/03/16 15:00:00",3
0,78,107101,"2021/03/26 14:59:59",67,0,"2021/03/16 15:00:00",3
0,79,110001,"2021/03/30 14:59:59",68,0,"2021/03/26 15:00:00",3
0,80,110301,"2021/03/30 14:59:59",68,0,"2021/03/26 15:00:00",3
1011,81,112401,"2021/04/12 14:59:59",69,0,"2021/03/30 15:00:00",3
1012,82,112501,"2021/04/25 14:59:59",70,0,"2021/04/12 15:00:00",3
0,83,110401,"2021/04/29 14:59:59",71,0,"2021/04/25 15:00:00",3
0,84,110601,"2021/04/29 14:59:59",71,0,"2021/04/25 15:00:00",3
1013,85,111001,"2021/05/11 14:59:59",72,0,"2021/04/29 15:00:00",3
0,86,109201,"2021/05/17 14:59:59",73,0,"2021/05/11 15:00:00",3
0,87,109401,"2021/05/17 14:59:59",73,0,"2021/05/11 15:00:00",3
1014,88,110901,"2021/05/25 14:59:59",74,0,"2021/05/17 15:00:00",3
0,89,111101,"2021/05/31 14:59:59",75,0,"2021/05/25 15:00:00",3
1015,90,112701,"2021/06/10 14:59:59",76,0,"2021/05/31 15:00:00",3
0,91,109501,"2021/06/15 14:59:59",77,0,"2021/06/10 15:00:00",3
0,92,109601,"2021/06/15 14:59:59",77,0,"2021/06/10 15:00:00",3
1016,93,112801,"2021/07/01 14:59:59",78,0,"2021/06/15 15:00:00",3
1017,94,180501,"2021/07/04 14:59:59",79,0,"2021/07/01 15:00:00",3
0,95,180401,"2021/07/04 14:59:59",79,0,"2021/07/01 15:00:00",3
0,96,107001,"2021/07/04 14:59:59",79,0,"2021/07/01 15:00:00",3
0,97,106101,"2021/07/04 14:59:59",79,0,"2021/07/01 15:00:00",3
0,98,107101,"2021/07/04 14:59:59",79,0,"2021/07/01 15:00:00",3
1018,99,112901,"2021/07/12 14:59:59",80,0,"2021/07/04 15:00:00",3
0,100,110001,"2021/07/19 14:59:59",81,0,"2021/07/12 15:00:00",3
0,101,110301,"2021/07/19 14:59:59",81,0,"2021/07/12 15:00:00",3
1019,102,106601,"2021/07/27 14:59:59",82,0,"2021/07/19 15:00:00",3
0,103,111501,"2021/08/02 14:59:59",83,0,"2021/07/27 15:00:00",3
1020,104,180201,"2021/08/05 14:59:59",84,0,"2021/08/02 15:00:00",3
0,105,180501,"2021/08/05 14:59:59",84,0,"2021/08/02 15:00:00",3
0,106,180401,"2021/08/05 14:59:59",84,0,"2021/08/02 15:00:00",3
0,107,107001,"2021/08/05 14:59:59",84,0,"2021/08/02 15:00:00",3
0,108,106101,"2021/08/05 14:59:59",84,0,"2021/08/02 15:00:00",3
0,109,107101,"2021/08/05 14:59:59",84,0,"2021/08/02 15:00:00",3
1021,110,113101,"2021/08/12 14:59:59",85,0,"2021/08/05 15:00:00",3
0,111,110401,"2021/08/17 14:59:59",86,0,"2021/08/12 15:00:00",3
0,112,110601,"2021/08/17 14:59:59",86,0,"2021/08/12 15:00:00",3
1022,113,113301,"2021/08/23 14:59:59",87,0,"2021/08/17 15:00:00",3
0,114,112001,"2021/08/28 14:59:59",88,0,"2021/08/23 15:00:00",3
0,115,111901,"2021/08/28 14:59:59",88,0,"2021/08/23 15:00:00",3
0,116,107501,"2021/09/01 14:59:59",89,0,"2021/08/28 15:00:00",3
0,117,107801,"2021/09/01 14:59:59",89,0,"2021/08/28 15:00:00",3
1023,118,113401,"2021/09/11 14:59:59",90,0,"2021/09/01 15:00:00",3
0,119,110701,"2021/09/16 14:59:59",91,0,"2021/09/11 15:00:00",3
0,120,110801,"2021/09/16 14:59:59",91,0,"2021/09/11 15:00:00",3
1024,121,113601,"2021/09/27 14:59:59",92,0,"2021/09/16 15:00:00",3
0,122,107701,"2021/10/02 14:59:59",93,0,"2021/09/27 15:00:00",3
0,123,107901,"2021/10/02 14:59:59",93,0,"2021/09/27 15:00:00",3
1025,124,106801,"2021/10/05 14:59:59",94,0,"2021/10/02 15:00:00",3
0,125,180201,"2021/10/05 14:59:59",94,0,"2021/10/02 15:00:00",3
0,126,180501,"2021/10/05 14:59:59",94,0,"2021/10/02 15:00:00",3
0,127,180401,"2021/10/05 14:59:59",94,0,"2021/10/02 15:00:00",3
0,128,107001,"2021/10/05 14:59:59",94,0,"2021/10/02 15:00:00",3
0,129,106101,"2021/10/05 14:59:59",94,0,"2021/10/02 15:00:00",3
0,130,107101,"2021/10/05 14:59:59",94,0,"2021/10/02 15:00:00",3
1026,131,113701,"2021/10/16 14:59:59",95,0,"2021/10/05 15:00:00",3
0,132,111101,"2021/10/21 14:59:59",96,0,"2021/10/16 15:00:00",3
0,133,111301,"2021/10/21 14:59:59",96,0,"2021/10/16 15:00:00",3
1027,134,113801,"2021/11/01 14:59:59",97,0,"2021/10/21 15:00:00",3
1028,135,113901,"2021/11/11 14:59:59",98,0,"2021/11/01 15:00:00",3
0,136,111401,"2021/11/16 14:59:59",99,0,"2021/11/11 15:00:00",3
0,137,106501,"2021/11/16 14:59:59",99,0,"2021/11/11 15:00:00",3
1029,138,114001,"2021/11/26 14:59:59",100,0,"2021/11/16 15:00:00",3
0,139,108101,"2021/12/01 14:59:59",101,0,"2021/11/26 15:00:00",3
0,140,108301,"2021/12/01 14:59:59",101,0,"2021/11/26 15:00:00",3
1030,141,114201,"2021/12/10 14:59:59",102,0,"2021/12/01 15:00:00",3
0,142,109701,"2021/12/21 14:59:59",103,0,"2021/12/10 15:00:00",3
0,143,109901,"2021/12/21 14:59:59",103,0,"2021/12/10 15:00:00",3
1031,144,114301,"2021/12/30 14:59:59",104,0,"2021/12/21 15:00:00",3
1032,145,114401,"2022/01/09 14:59:59",105,0,"2021/12/30 15:00:00",3
0,146,111501,"2022/01/20 14:59:59",106,0,"2022/01/09 15:00:00",3
0,147,111701,"2022/01/20 14:59:59",106,0,"2022/01/09 15:00:00",3
0,148,108401,"2022/01/20 14:59:59",106,0,"2022/01/09 15:00:00",3
0,149,108601,"2022/01/20 14:59:59",106,0,"2022/01/09 15:00:00",3
1033,150,114501,"2022/01/28 14:59:59",107,0,"2022/01/20 15:00:00",3
1034,151,180101,"2022/01/31 14:59:59",108,0,"2022/01/28 15:00:00",3
0,152,106801,"2022/01/31 14:59:59",108,0,"2022/01/28 15:00:00",3
0,153,180201,"2022/01/31 14:59:59",108,0,"2022/01/28 15:00:00",3
0,154,180501,"2022/01/31 14:59:59",108,0,"2022/01/28 15:00:00",3
0,155,180401,"2022/01/31 14:59:59",108,0,"2022/01/28 15:00:00",3
0,156,107001,"2022/01/31 14:59:59",108,0,"2022/01/28 15:00:00",3
0,157,106101,"2022/01/31 14:59:59",108,0,"2022/01/28 15:00:00",3
0,158,107101,"2022/01/31 14:59:59",108,0,"2022/01/28 15:00:00",3
1035,159,111801,"2022/02/09 14:59:59",109,0,"2022/01/31 15:00:00",3
0,160,112001,"2022/02/14 14:59:59",110,0,"2022/02/09 15:00:00",3
0,161,111901,"2022/02/14 14:59:59",110,0,"2022/02/09 15:00:00",3
0,162,108801,"2022/02/19 14:59:59",111,0,"2022/02/14 15:00:00",3
0,163,108701,"2022/02/19 14:59:59",111,0,"2022/02/14 15:00:00",3
1036,164,115001,"2022/02/28 14:59:59",112,0,"2022/02/19 15:00:00",3
1037,165,115501,"2022/03/10 14:59:59",113,0,"2022/02/28 15:00:00",3
0,166,112201,"2022/03/15 14:59:59",114,0,"2022/03/10 15:00:00",3
0,167,109101,"2022/03/15 14:59:59",114,0,"2022/03/10 15:00:00",3
1038,168,106401,"2022/03/23 14:59:59",115,0,"2022/03/15 15:00:00",3
0,169,113101,"2022/03/28 14:59:59",117,0,"2022/03/23 15:00:00",3
1039,170,115701,"2022/03/28 14:59:59",118,0,"2022/03/23 15:00:00",3
1040,171,180601,"2022/03/31 14:59:59",119,0,"2022/03/28 15:00:00",3
0,172,180101,"2022/03/31 14:59:59",119,0,"2022/03/28 15:00:00",3
0,173,106801,"2022/03/31 14:59:59",119,0,"2022/03/28 15:00:00",3
0,174,180201,"2022/03/31 14:59:59",119,0,"2022/03/28 15:00:00",3
0,175,180501,"2022/03/31 14:59:59",119,0,"2022/03/28 15:00:00",3
0,176,180401,"2022/03/31 14:59:59",119,0,"2022/03/28 15:00:00",3
0,177,107001,"2022/03/31 14:59:59",119,0,"2022/03/28 15:00:00",3
0,178,106101,"2022/03/31 14:59:59",119,0,"2022/03/28 15:00:00",3
0,179,107101,"2022/03/31 14:59:59",119,0,"2022/03/28 15:00:00",3
1041,180,115901,"2022/04/09 14:59:59",120,0,"2022/03/31 15:00:00",3
0,181,112401,"2022/04/21 14:59:59",121,0,"2022/04/05 15:00:00",3
0,182,112501,"2022/04/21 14:59:59",121,0,"2022/04/05 15:00:00",3
0,183,113401,"2022/04/19 14:59:59",122,0,"2022/04/09 15:00:00",3
1042,184,116001,"2022/04/28 14:59:59",123,0,"2022/04/19 15:00:00",3
1043,185,116301,"2022/05/06 14:59:59",125,0,"2022/04/28 15:00:00",3
0,186,111001,"2022/05/12 14:59:59",126,0,"2022/05/06 15:00:00",3
0,187,110901,"2022/05/12 14:59:59",126,0,"2022/05/06 15:00:00",3
1044,188,116201,"2022/05/22 14:59:59",127,0,"2022/05/12 15:00:00",3
0,189,113901,"2022/05/28 14:59:59",128,0,"2022/05/22 15:00:00",3
1045,190,107101,"2022/05/30 14:59:59",129,0,"2022/05/28 15:00:00",3
0,191,180601,"2022/05/30 14:59:59",129,0,"2022/05/28 15:00:00",3
0,192,180101,"2022/05/30 14:59:59",129,0,"2022/05/28 15:00:00",3
0,193,106801,"2022/05/30 14:59:59",129,0,"2022/05/28 15:00:00",3
0,194,180201,"2022/05/30 14:59:59",129,0,"2022/05/28 15:00:00",3
0,195,180501,"2022/05/30 14:59:59",129,0,"2022/05/28 15:00:00",3
0,196,180401,"2022/05/30 14:59:59",129,0,"2022/05/28 15:00:00",3
0,197,107001,"2022/05/30 14:59:59",129,0,"2022/05/28 15:00:00",3
0,198,106101,"2022/05/30 14:59:59",129,0,"2022/05/28 15:00:00",3
1046,199,116501,"2022/06/10 14:59:59",130,0,"2022/05/30 15:00:00",3
0,200,112701,"2022/06/20 14:59:59",131,0,"2022/06/10 15:00:00",3
0,201,112801,"2022/06/20 14:59:59",131,0,"2022/06/10 15:00:00",3
1047,202,116601,"2022/06/30 14:59:59",133,0,"2022/06/20 15:00:00",3
1048,203,116701,"2022/07/08 14:59:59",134,0,"2022/06/30 15:00:00",3
0,204,112901,"2022/07/15 14:59:59",135,0,"2022/07/08 15:00:00",3
0,205,106601,"2022/07/15 14:59:59",135,0,"2022/07/08 15:00:00",3
0,206,110301,"2022/07/19 14:59:59",136,0,"2022/07/15 15:00:00",3
0,207,110001,"2022/07/19 14:59:59",136,0,"2022/07/15 15:00:00",3
1049,208,116901,"2022/07/23 14:59:59",137,0,"2022/07/15 15:00:00",3
0,209,107801,"2022/07/23 14:59:59",138,0,"2022/07/19 15:00:00",3
0,210,107501,"2022/07/23 14:59:59",138,0,"2022/07/19 15:00:00",3
0,211,114401,"2022/07/29 14:59:59",139,0,"2022/07/23 15:00:00",3
1050,212,180301,"2022/08/01 14:59:59",140,0,"2022/07/29 15:00:00",3
0,213,180601,"2022/08/01 14:59:59",140,0,"2022/07/29 15:00:00",3
0,214,180101,"2022/08/01 14:59:59",140,0,"2022/07/29 15:00:00",3
0,215,106801,"2022/08/01 14:59:59",140,0,"2022/07/29 15:00:00",3
0,216,180201,"2022/08/01 14:59:59",140,0,"2022/07/29 15:00:00",3
0,217,180501,"2022/08/01 14:59:59",140,0,"2022/07/29 15:00:00",3
0,218,180401,"2022/08/01 14:59:59",140,0,"2022/07/29 15:00:00",3
0,219,107001,"2022/08/01 14:59:59",140,0,"2022/07/29 15:00:00",3
0,220,106101,"2022/08/01 14:59:59",140,0,"2022/07/29 15:00:00",3
0,221,107101,"2022/08/01 14:59:59",140,0,"2022/07/29 15:00:00",3
1051,222,117001,"2022/08/10 14:59:59",141,0,"2022/08/01 15:00:00",3
0,223,113101,"2022/08/12 14:59:59",142,0,"2022/08/05 15:00:00",3
0,224,107701,"2022/08/17 14:59:59",143,0,"2022/08/12 15:00:00",3
0,225,107901,"2022/08/17 14:59:59",143,0,"2022/08/12 15:00:00",3
1052,226,117101,"2022/08/22 14:59:59",144,0,"2022/08/12 15:00:00",3
0,227,110401,"2022/08/22 14:59:59",145,0,"2022/08/17 15:00:00",3
0,228,111801,"2022/08/29 14:59:59",146,0,"2022/08/22 15:00:00",3
0,229,115001,"2022/08/29 14:59:59",146,0,"2022/08/22 15:00:00",3
1053,230,117201,"2022/09/07 14:59:59",147,0,"2022/08/29 15:00:00",3
0,231,113401,"2022/09/13 14:59:59",148,0,"2022/09/07 15:00:00",3
1054,232,117301,"2022/09/21 14:59:59",149,0,"2022/09/13 15:00:00",3
0,233,115501,"2022/09/29 14:59:59",150,0,"2022/09/21 15:00:00",3
1055,234,180701,"2022/10/02 14:59:59",151,0,"2022/09/29 15:00:00",3
0,235,180301,"2022/10/02 14:59:59",151,0,"2022/09/29 15:00:00",3
0,236,180601,"2022/10/02 14:59:59",151,0,"2022/09/29 15:00:00",3
0,237,180101,"2022/10/02 14:59:59",151,0,"2022/09/29 15:00:00",3
0,238,106801,"2022/10/02 14:59:59",151,0,"2022/09/29 15:00:00",3
0,239,180201,"2022/10/02 14:59:59",151,0,"2022/09/29 15:00:00",3
0,240,180501,"2022/10/02 14:59:59",151,0,"2022/09/29 15:00:00",3
0,241,180401,"2022/10/02 14:59:59",151,0,"2022/09/29 15:00:00",3
0,242,107001,"2022/10/02 14:59:59",151,0,"2022/09/29 15:00:00",3
0,243,106101,"2022/10/02 14:59:59",151,0,"2022/09/29 15:00:00",3
0,244,107101,"2022/10/02 14:59:59",151,0,"2022/09/29 15:00:00",3
1056,245,117501,"2022/10/08 14:59:59",152,0,"2022/10/02 15:00:00",3
0,246,113701,"2022/10/13 14:59:59",153,0,"2022/10/08 15:00:00",3
0,247,113801,"2022/10/13 14:59:59",153,0,"2022/10/08 15:00:00",3
1057,248,117601,"2022/10/19 14:59:59",154,0,"2022/10/13 15:00:00",3
1058,249,118001,"2022/10/25 14:59:59",155,0,"2022/10/19 15:00:00",3
0,250,108101,"2022/10/31 14:59:59",156,0,"2022/10/25 15:00:00",3
0,251,108301,"2022/10/31 14:59:59",156,0,"2022/10/25 15:00:00",3
0,252,110601,"2022/10/31 14:59:59",157,0,"2022/10/25 15:00:00",3
1059,253,117701,"2022/11/08 14:59:59",158,0,"2022/10/31 15:00:00",3
0,254,113901,"2022/11/15 14:59:59",159,0,"2022/11/08 15:00:00",3
1060,255,117901,"2022/11/22 14:59:59",160,0,"2022/11/15 15:00:00",3
0,256,111101,"2022/12/01 14:59:59",161,0,"2022/11/22 15:00:00",3
1061,257,106701,"2022/12/04 14:59:59",162,0,"2022/12/01 15:00:00",3
0,258,180701,"2022/12/04 14:59:59",162,0,"2022/12/01 15:00:00",3
0,259,180301,"2022/12/04 14:59:59",162,0,"2022/12/01 15:00:00",3
0,260,180601,"2022/12/04 14:59:59",162,0,"2022/12/01 15:00:00",3
0,261,180101,"2022/12/04 14:59:59",162,0,"2022/12/01 15:00:00",3
0,262,106801,"2022/12/04 14:59:59",162,0,"2022/12/01 15:00:00",3
0,263,180201,"2022/12/04 14:59:59",162,0,"2022/12/01 15:00:00",3
0,264,180501,"2022/12/04 14:59:59",162,0,"2022/12/01 15:00:00",3
0,265,180401,"2022/12/04 14:59:59",162,0,"2022/12/01 15:00:00",3
0,266,107001,"2022/12/04 14:59:59",162,0,"2022/12/01 15:00:00",3
0,267,106101,"2022/12/04 14:59:59",162,0,"2022/12/01 15:00:00",3
0,268,107101,"2022/12/04 14:59:59",162,0,"2022/12/01 15:00:00",3
1062,269,119001,"2022/12/12 14:59:59",163,0,"2022/12/04 15:00:00",3
0,270,114201,"2022/12/15 14:59:59",164,0,"2022/12/12 15:00:00",3
0,271,114301,"2022/12/15 14:59:59",164,0,"2022/12/12 15:00:00",3
1063,272,119101,"2022/12/23 14:59:59",166,0,"2022/12/15 15:00:00",3
0,273,108401,"2022/12/29 14:59:59",167,0,"2022/12/23 15:00:00",3
0,274,108601,"2022/12/29 14:59:59",167,0,"2022/12/23 15:00:00",3
1064,275,119901,"2023/01/06 14:59:59",168,0,"2022/12/29 15:00:00",3
0,276,114401,"2023/01/13 14:59:59",169,0,"2023/01/06 15:00:00",3
0,277,111501,"2023/01/20 14:59:59",170,0,"2023/01/13 15:00:00",3
1065,278,119301,"2023/01/30 14:59:59",171,0,"2023/01/20 15:00:00",3
1066,279,180801,"2023/02/02 14:59:59",172,0,"2023/01/30 15:00:00",3
0,280,106701,"2023/02/02 14:59:59",172,0,"2023/01/30 15:00:00",3
0,281,180701,"2023/02/02 14:59:59",172,0,"2023/01/30 15:00:00",3
0,282,180301,"2023/02/02 14:59:59",172,0,"2023/01/30 15:00:00",3
0,283,180601,"2023/02/02 14:59:59",172,0,"2023/01/30 15:00:00",3
0,284,180101,"2023/02/02 14:59:59",172,0,"2023/01/30 15:00:00",3
0,285,106801,"2023/02/02 14:59:59",172,0,"2023/01/30 15:00:00",3
0,286,180201,"2023/02/02 14:59:59",172,0,"2023/01/30 15:00:00",3
0,287,180501,"2023/02/02 14:59:59",172,0,"2023/01/30 15:00:00",3
0,288,180401,"2023/02/02 14:59:59",172,0,"2023/01/30 15:00:00",3
0,289,107001,"2023/02/02 14:59:59",172,0,"2023/01/30 15:00:00",3
0,290,106101,"2023/02/02 14:59:59",172,0,"2023/01/30 15:00:00",3
0,291,107101,"2023/02/02 14:59:59",172,0,"2023/01/30 15:00:00",3
1067,292,120701,"2023/02/10 14:59:59",173,0,"2023/02/02 15:00:00",3
0,293,111801,"2023/02/14 14:59:59",174,0,"2023/02/10 15:00:00",3
0,294,115001,"2023/02/14 14:59:59",174,0,"2023/02/10 15:00:00",3
1068,295,120901,"2023/02/23 14:59:59",175,0,"2023/02/14 15:00:00",3
0,296,108801,"2023/02/26 14:59:59",176,0,"2023/02/23 15:00:00",3
0,297,108701,"2023/02/26 14:59:59",176,0,"2023/02/23 15:00:00",3
0,298,112001,"2023/03/02 14:59:59",177,0,"2023/02/26 15:00:00",3
0,299,111901,"2023/03/02 14:59:59",177,0,"2023/02/26 15:00:00",3
1069,300,121001,"2023/03/10 14:59:59",178,0,"2023/03/02 15:00:00",3
1070,301,116401,"2023/03/16 14:59:59",179,0,"2023/03/10 15:00:00",3
0,302,115501,"2023/03/25 14:59:59",180,0,"2023/03/16 15:00:00",3
1071,303,121101,"2023/03/25 14:59:59",181,0,"2023/03/16 15:00:00",3
0,304,117001,"2023/03/29 14:59:59",182,0,"2023/03/25 15:00:00",3
1072,305,118101,"2023/04/01 14:59:59",183,0,"2023/03/29 15:00:00",3
0,306,180801,"2023/04/01 14:59:59",183,0,"2023/03/29 15:00:00",3
0,307,106701,"2023/04/01 14:59:59",183,0,"2023/03/29 15:00:00",3
0,308,180701,"2023/04/01 14:59:59",183,0,"2023/03/29 15:00:00",3
0,309,180301,"2023/04/01 14:59:59",183,0,"2023/03/29 15:00:00",3
0,310,180601,"2023/04/01 14:59:59",183,0,"2023/03/29 15:00:00",3
0,311,180101,"2023/04/01 14:59:59",183,0,"2023/03/29 15:00:00",3
0,312,106801,"2023/04/01 14:59:59",183,0,"2023/03/29 15:00:00",3
0,313,180201,"2023/04/01 14:59:59",183,0,"2023/03/29 15:00:00",3
0,314,180501,"2023/04/01 14:59:59",183,0,"2023/03/29 15:00:00",3
0,315,180401,"2023/04/01 14:59:59",183,0,"2023/03/29 15:00:00",3
0,316,107001,"2023/04/01 14:59:59",183,0,"2023/03/29 15:00:00",3
0,317,106101,"2023/04/01 14:59:59",183,0,"2023/03/29 15:00:00",3
0,318,107101,"2023/04/01 14:59:59",183,0,"2023/03/29 15:00:00",3
1073,319,121301,"2023/04/09 14:59:59",184,0,"2023/04/01 15:00:00",3
0,320,107801,"2023/04/09 14:59:59",185,0,"2023/04/06 15:00:00",3
0,321,107501,"2023/04/09 14:59:59",185,0,"2023/04/06 15:00:00",3
0,322,115901,"2023/04/13 14:59:59",186,0,"2023/04/09 15:00:00",3
0,323,116001,"2023/04/13 14:59:59",186,0,"2023/04/09 15:00:00",3
1074,324,121401,"2023/04/24 14:59:59",187,0,"2023/04/13 15:00:00",3
0,325,117201,"2023/04/28 14:59:59",188,0,"2023/04/24 15:00:00",3
0,326,109101,"2023/05/01 14:59:59",189,0,"2023/04/28 15:00:00",3
1075,327,180401,"2023/05/04 14:59:59",190,0,"2023/05/01 15:00:00",3
1075,328,180201,"2023/05/04 14:59:59",190,0,"2023/05/01 15:00:00",3
0,329,118101,"2023/05/04 14:59:59",190,0,"2023/05/01 15:00:00",3
0,330,180801,"2023/05/04 14:59:59",190,0,"2023/05/01 15:00:00",3
0,331,106701,"2023/05/04 14:59:59",190,0,"2023/05/01 15:00:00",3
0,332,180701,"2023/05/04 14:59:59",190,0,"2023/05/01 15:00:00",3
0,333,180301,"2023/05/04 14:59:59",190,0,"2023/05/01 15:00:00",3
0,334,180601,"2023/05/04 14:59:59",190,0,"2023/05/01 15:00:00",3
0,335,180101,"2023/05/04 14:59:59",190,0,"2023/05/01 15:00:00",3
0,336,106801,"2023/05/04 14:59:59",190,0,"2023/05/01 15:00:00",3
0,337,180501,"2023/05/04 14:59:59",190,0,"2023/05/01 15:00:00",3
